year,month,day,ppm
1969,08,20,323.170
1969,08,20,324.720
1969,08,27,326.280
1969,08,27,322.870
1969,09,02,320.320
1969,09,02,320.310
1969,09,02,322.900
1969,09,12,320.790
1969,09,12,320.440
1969,09,12,321.150
1969,09,12,321.400
1969,09,24,320.280
1969,09,24,320.250
1969,09,24,321.760
1969,09,24,321.270
1969,10,03,320.660
1969,10,03,320.410
1969,10,17,321.400
1969,10,17,321.300
1969,10,17,320.740
1969,10,17,320.370
1969,10,31,320.500
1969,10,31,320.230
1969,10,31,320.700
1969,10,31,321.030
1969,11,19,323.090
1969,11,19,322.700
1969,11,19,322.700
1969,11,19,321.900
1969,12,10,322.940
1969,12,10,323.070
1969,12,10,323.290
1969,12,10,323.310
1970,01,12,325.590
1970,01,12,324.850
1970,01,12,324.730
1970,01,12,330.810
1970,01,24,325.640
1970,01,24,325.400
1970,01,24,332.270
1970,01,24,347.490
1970,02,06,325.940
1970,02,06,325.620
1970,02,06,325.620
1970,02,06,326.700
1970,02,17,325.520
1970,02,17,324.610
1970,02,17,324.480
1970,03,07,326.490
1970,03,07,325.600
1970,03,07,325.930
1970,03,28,335.700
1970,03,28,325.820
1970,03,28,325.330
1970,03,28,325.510
1970,04,07,354.500
1970,04,07,336.400
1970,04,07,323.590
1970,04,07,325.810
1970,04,17,327.580
1970,04,17,327.130
1970,04,18,326.080
1970,04,18,326.200
1970,05,01,328.730
1970,05,01,329.910
1970,05,01,337.260
1970,05,01,329.030
1970,05,15,327.160
1970,05,15,329.290
1970,05,16,326.760
1970,05,16,326.720
1970,06,08,328.040
1970,06,08,328.970
1970,06,08,327.660
1970,06,08,327.720
1970,07,03,326.200
1970,07,03,326.260
1970,07,03,323.210
1970,07,03,323.200
1970,07,10,326.550
1970,07,10,326.550
1970,07,10,326.530
1970,07,24,324.820
1970,07,24,324.700
1970,07,24,326.140
1970,07,24,326.140
1970,08,12,325.500
1970,08,12,325.400
1970,08,12,318.320
1970,08,12,317.890
1970,08,24,322.160
1970,08,24,322.210
1970,08,24,324.780
1970,09,05,320.850
1970,09,05,320.520
1970,09,05,317.350
1970,09,05,317.070
1970,09,18,322.360
1970,09,18,322.350
1970,09,18,330.610
1970,11,24,328.650
1970,11,24,346.230
1970,11,24,334.440
1970,11,24,326.080
1970,11,24,325.500
1970,11,24,327.530
1970,11,24,327.020
1970,11,24,397.560
1970,11,24,349.930
1970,11,24,329.250
1970,11,24,374.450
1970,11,24,380.480
1970,11,24,326.390
1970,11,24,327.720
1971,08,03,326.490
1971,08,03,325.910
1971,08,03,325.370
1971,08,03,325.990
1971,08,04,325.420
1971,08,04,325.090
1971,08,04,325.570
1971,08,04,325.480
1971,08,04,325.340
1971,08,04,325.410
1971,08,04,325.610
1971,08,04,325.530
1971,08,04,328.000
1971,08,04,324.910
1971,08,04,326.720
1971,08,04,325.610
1971,08,04,325.320
1971,08,04,324.810
1971,08,04,324.990
1971,08,04,325.230
1971,08,04,325.000
1971,08,04,324.860
1971,08,04,325.470
1971,08,04,325.340
1974,05,15,333.990
1974,05,15,344.910
1974,05,15,334.140
1974,05,15,343.450
1974,05,15,377.350
1974,05,15,335.060
1974,05,15,336.580
1976,06,18,333.720
1976,06,18,334.020
1976,07,16,331.900
1976,07,16,331.900
1976,07,30,332.190
1976,07,30,332.380
1976,08,06,331.540
1976,08,06,331.410
1976,08,13,330.600
1976,08,13,331.320
1976,08,15,329.000
1976,08,15,329.340
1976,08,19,330.790
1976,08,19,330.890
1976,08,24,330.070
1976,08,24,329.920
1976,09,03,330.360
1976,09,03,330.300
1976,09,10,329.980
1976,09,10,329.980
1976,09,17,329.870
1976,09,17,329.970
1976,09,21,329.240
1976,09,21,329.240
1976,09,30,329.530
1976,09,30,329.440
1976,10,15,327.340
1976,10,15,328.160
1976,10,20,327.940
1976,10,20,327.830
1976,10,26,330.730
1976,10,26,330.800
1976,11,01,329.730
1976,11,01,329.590
1976,11,01,349.020
1976,11,01,329.280
1976,11,01,329.120
1976,11,01,331.340
1976,11,04,331.350
1976,11,04,330.980
1976,11,10,330.560
1976,11,10,331.230
1976,11,19,331.030
1976,11,19,330.750
1976,11,23,331.100
1976,11,23,330.930
1976,12,03,331.250
1976,12,03,331.200
1976,12,08,331.020
1976,12,08,332.090
1976,12,17,332.290
1976,12,17,332.020
1976,12,30,333.440
1976,12,30,332.270
1977,01,07,332.330
1977,01,07,332.270
1977,01,14,332.760
1977,01,14,332.530
1977,01,21,333.310
1977,01,21,332.910
1977,01,27,333.100
1977,01,27,333.360
1977,02,03,332.590
1977,02,03,332.080
1977,02,11,333.100
1977,02,11,333.040
1977,02,17,333.170
1977,02,17,333.270
1977,02,25,333.410
1977,02,25,333.290
1977,03,04,334.320
1977,03,04,334.480
1977,03,10,333.460
1977,03,10,333.630
1977,03,18,333.400
1977,03,18,333.330
1977,03,25,334.750
1977,03,25,334.840
1977,04,01,334.820
1977,04,01,334.740
1977,04,15,335.690
1977,04,15,335.690
1977,04,21,336.350
1977,04,21,336.440
1977,04,29,336.570
1977,04,29,336.330
1977,05,05,337.520
1977,05,05,337.590
1977,05,19,336.670
1977,05,19,336.290
1977,05,27,336.010
1977,05,27,336.270
1977,06,03,336.340
1977,06,03,336.760
1977,06,08,337.620
1977,06,08,337.430
1977,06,14,335.760
1977,06,14,341.490
1977,06,21,335.730
1977,06,21,335.820
1977,06,30,335.320
1977,06,30,335.320
1977,07,08,337.140
1977,07,08,334.860
1977,07,14,335.430
1977,07,14,335.390
1977,07,22,335.370
1977,07,22,334.350
1977,07,29,334.390
1977,07,29,336.150
1977,08,17,331.610
1977,08,17,331.260
1977,08,24,332.050
1977,08,24,331.730
1977,09,01,330.980
1977,09,01,330.830
1977,09,14,331.120
1977,09,14,331.050
1977,09,22,330.560
1977,09,22,330.230
1977,09,27,331.010
1977,09,27,331.070
1977,10,05,330.480
1977,10,05,330.470
1977,10,14,332.380
1977,10,14,331.240
1977,10,18,330.180
1977,10,18,330.290
1977,10,26,330.040
1977,10,26,329.760
1977,11,04,331.750
1977,11,04,352.970
1977,11,10,331.490
1977,11,10,331.030
1977,11,16,332.490
1977,11,16,332.090
1977,11,25,332.180
1977,11,25,331.970
1977,12,01,332.310
1977,12,01,331.890
1977,12,09,333.350
1977,12,09,333.390
1977,12,15,333.310
1977,12,15,333.230
1977,12,20,334.380
1977,12,20,333.860
1977,12,29,334.990
1977,12,29,334.820
1978,01,06,335.160
1978,01,06,334.530
1978,01,12,333.800
1978,01,12,334.170
1978,01,18,336.420
1978,01,18,335.760
1978,02,03,336.130
1978,02,03,336.290
1978,02,11,334.730
1978,02,11,335.310
1978,02,17,335.890
1978,02,17,335.570
1978,02,24,336.300
1978,02,24,336.230
1978,03,03,335.490
1978,03,03,335.950
1978,03,10,336.040
1978,03,10,336.500
1978,03,24,337.000
1978,03,24,337.380
1978,03,31,337.650
1978,03,31,338.350
1978,04,07,337.880
1978,04,07,337.950
1978,04,14,338.160
1978,04,14,337.930
1978,04,21,336.620
1978,04,21,336.930
1978,04,28,338.330
1978,04,28,337.940
1978,05,05,337.670
1978,05,05,338.280
1978,05,12,338.060
1978,05,12,338.250
1978,05,19,346.700
1978,05,19,342.550
1978,05,26,339.450
1978,05,26,339.460
1978,06,02,341.190
1978,06,02,336.160
1978,06,16,337.360
1978,06,16,337.310
1978,06,23,337.650
1978,06,23,337.460
1978,06,30,337.400
1978,06,30,337.760
1978,07,14,336.230
1978,07,14,336.270
1978,07,21,335.550
1978,07,28,334.710
1978,07,28,334.930
1978,08,04,335.720
1978,08,04,349.690
1978,08,11,332.550
1978,08,11,332.200
1978,08,18,334.130
1978,08,18,332.370
1978,08,25,333.470
1978,08,25,333.370
1978,09,01,333.500
1978,09,01,333.390
1978,09,08,331.140
1978,09,08,331.360
1978,09,15,331.760
1978,09,15,331.870
1978,09,22,331.710
1978,09,22,332.260
1978,09,29,332.940
1978,09,29,332.960
1978,10,06,331.930
1978,10,06,339.570
1978,10,13,331.490
1978,10,13,331.380
1978,10,20,333.750
1978,10,20,355.590
1978,10,27,332.500
1978,10,27,332.610
1978,11,03,333.520
1978,11,03,333.800
1978,11,03,332.920
1978,11,03,333.360
1978,11,09,333.620
1978,11,09,333.700
1978,11,17,333.280
1978,11,17,333.260
1978,11,24,333.810
1978,11,24,333.960
1978,12,01,333.890
1978,12,01,333.460
1978,12,08,333.820
1978,12,08,333.750
1978,12,15,333.840
1978,12,15,334.020
1978,12,22,335.150
1978,12,22,335.270
1978,12,29,335.240
1978,12,29,334.750
1979,01,05,338.390
1979,01,12,336.670
1979,01,12,336.990
1979,01,19,335.920
1979,01,19,336.230
1979,01,24,336.690
1979,01,24,336.800
1979,02,02,336.950
1979,02,02,336.380
1979,02,09,338.710
1979,02,09,342.760
1979,02,16,336.500
1979,02,16,336.900
1979,02,21,336.710
1979,02,21,338.070
1979,03,02,337.080
1979,03,02,337.470
1979,03,09,339.240
1979,03,09,344.540
1979,03,16,338.350
1979,03,16,338.880
1979,03,23,339.750
1979,03,23,339.230
1979,03,30,339.350
1979,03,30,339.600
1979,04,06,337.150
1979,04,06,336.880
1979,04,13,339.520
1979,04,13,338.790
1979,04,20,338.380
1979,04,20,338.600
1979,04,27,338.940
1979,04,27,338.410
1979,05,04,341.560
1979,05,04,342.570
1979,05,11,338.610
1979,05,11,338.170
1979,05,18,338.360
1979,05,18,338.360
1979,05,25,340.180
1979,05,25,340.140
1979,06,01,339.490
1979,06,01,339.280
1979,06,08,340.830
1979,06,08,341.220
1979,06,15,338.540
1979,06,15,338.660
1979,06,22,339.190
1979,06,22,339.550
1979,06,29,338.660
1979,06,29,338.590
1979,07,06,337.900
1979,07,06,338.020
1979,07,13,338.120
1979,07,13,338.000
1979,07,20,337.000
1979,07,20,336.960
1979,07,27,334.110
1979,07,27,334.040
1979,08,03,337.120
1979,08,03,338.800
1979,08,10,335.940
1979,08,10,335.860
1979,08,17,330.210
1979,08,17,330.470
1979,08,24,333.640
1979,08,24,333.740
1979,08,31,336.080
1979,08,31,335.560
1979,09,07,335.020
1979,09,07,334.870
1979,09,07,334.930
1979,09,07,335.260
1979,09,14,333.910
1979,09,14,333.630
1979,09,21,333.940
1979,09,21,341.320
1979,09,28,333.650
1979,09,28,333.360
1979,10,05,333.750
1979,10,05,333.650
1979,10,12,333.340
1979,10,12,333.340
1979,10,19,337.190
1979,10,19,340.600
1979,10,26,335.250
1979,10,26,335.480
1979,11,02,334.510
1979,11,02,340.440
1979,11,09,337.000
1979,11,09,336.610
1979,11,16,341.170
1979,11,16,344.280
1979,11,23,335.930
1979,11,23,336.150
1979,11,30,335.330
1979,11,30,335.180
1979,12,07,335.810
1979,12,07,336.340
1979,12,07,334.940
1979,12,07,335.010
1979,12,14,338.190
1979,12,14,336.550
1979,12,21,335.860
1979,12,21,336.000
1979,12,28,338.570
1979,12,28,338.400
1980,01,04,347.230
1980,01,04,352.000
1980,01,11,350.250
1980,01,11,349.940
1980,01,18,340.690
1980,01,18,340.980
1980,01,25,341.310
1980,01,25,341.490
1980,02,01,344.810
1980,02,01,353.450
1980,02,08,345.160
1980,02,08,345.020
1980,02,15,346.770
1980,02,15,345.940
1980,02,29,345.180
1980,02,29,345.120
1980,03,07,349.000
1980,03,07,349.350
1980,03,13,350.970
1980,03,13,342.210
1980,03,14,344.240
1980,03,14,345.370
1980,03,14,341.210
1980,03,14,340.740
1980,03,21,348.990
1980,03,21,353.070
1980,03,28,347.150
1980,03,28,347.150
1980,04,03,340.440
1980,04,03,340.390
1980,04,03,343.520
1980,04,03,340.560
1980,04,03,340.950
1980,04,03,340.470
1980,04,04,341.900
1980,04,04,343.530
1980,04,04,342.120
1980,04,04,343.970
1980,04,04,341.500
1980,04,04,343.450
1980,04,04,348.560
1980,04,04,351.390
1980,04,04,349.760
1980,04,04,352.350
1980,04,11,349.860
1980,04,11,352.670
1980,04,18,344.740
1980,04,18,345.610
1980,04,25,347.590
1980,04,25,350.220
1980,05,02,346.470
1980,05,02,345.000
1980,05,09,345.970
1980,05,09,344.630
1980,05,16,342.890
1980,05,16,343.520
1980,05,23,341.940
1980,05,23,342.070
1980,05,30,342.600
1980,05,30,342.550
1980,06,03,345.080
1980,06,03,361.840
1980,06,03,343.540
1980,06,03,342.950
1980,06,03,342.500
1980,06,03,346.350
1980,06,03,342.770
1980,06,03,342.850
1980,06,03,342.080
1980,06,03,341.830
1980,06,03,342.480
1980,06,03,362.390
1980,06,03,345.850
1980,06,03,342.560
1980,06,03,343.210
1980,06,03,346.460
1980,06,03,362.790
1980,06,03,343.310
1980,06,03,345.250
1980,06,03,362.590
1980,06,03,344.840
1980,06,03,343.380
1980,06,03,342.580
1980,06,03,341.990
1980,06,03,341.760
1980,06,03,342.970
1980,06,03,343.420
1980,06,03,343.270
1980,06,04,341.660
1980,06,04,342.330
1980,06,06,341.930
1980,06,06,342.090
1980,06,06,351.400
1980,06,06,341.960
1980,06,13,342.170
1980,06,13,342.110
1980,06,20,349.460
1980,06,20,349.570
1980,06,27,354.690
1980,06,27,352.210
1980,07,03,348.060
1980,07,03,342.930
1980,07,11,342.650
1980,07,11,342.110
1980,07,18,343.350
1980,07,18,344.370
1980,07,25,338.070
1980,07,25,338.470
1980,08,01,337.490
1980,08,01,337.360
1980,08,11,340.050
1980,08,15,341.350
1980,08,15,340.590
1980,08,22,344.440
1980,08,22,339.620
1980,08,22,340.530
1980,08,22,339.550
1980,08,22,340.300
1980,08,22,361.850
1980,08,22,342.910
1980,08,22,347.350
1980,08,22,340.670
1980,08,22,344.620
1980,08,22,340.050
1980,08,22,341.690
1980,08,22,340.300
1980,08,22,341.470
1980,08,22,347.770
1980,08,22,346.480
1980,08,22,343.890
1980,08,22,344.190
1980,08,22,348.640
1980,08,22,344.770
1980,08,22,342.530
1980,08,22,341.420
1980,08,23,342.260
1980,08,23,344.570
1980,08,23,344.240
1980,08,23,342.210
1980,08,23,344.190
1980,08,23,343.140
1980,08,23,342.470
1980,08,23,340.100
1980,08,23,340.620
1980,08,23,337.830
1980,08,23,341.540
1980,08,23,339.950
1980,08,23,340.030
1980,08,23,361.870
1980,08,23,340.300
1980,08,23,357.960
1980,08,23,345.150
1980,08,23,343.590
1980,08,24,338.430
1980,08,24,336.430
1980,08,29,342.960
1980,08,29,340.300
1980,09,05,340.800
1980,09,05,340.940
1980,09,05,340.820
1980,09,05,343.830
1980,09,12,337.500
1980,09,12,337.680
1980,09,19,336.000
1980,09,19,336.490
1980,09,26,337.070
1980,09,26,336.960
1980,10,03,335.850
1980,10,03,335.970
1980,10,06,342.880
1980,10,06,335.360
1980,10,10,336.210
1980,10,10,335.970
1980,10,17,336.590
1980,10,17,336.750
1980,10,24,336.580
1980,10,24,348.160
1980,10,31,337.510
1980,10,31,337.690
1980,11,07,336.580
1980,11,07,336.990
1980,11,14,338.640
1980,11,14,337.620
1980,11,21,337.190
1980,11,21,336.370
1980,11,28,337.530
1980,11,28,338.030
1980,12,05,339.480
1980,12,05,338.940
1980,12,11,343.790
1980,12,11,342.470
1980,12,19,338.620
1980,12,19,349.370
1980,12,19,375.330
1980,12,19,339.990
1980,12,24,341.850
1981,01,01,342.190
1981,01,01,348.150
1981,01,09,339.790
1981,01,09,339.880
1981,01,16,339.660
1981,01,16,339.370
1981,01,30,341.330
1981,01,30,341.250
1981,02,06,348.300
1981,02,06,350.610
1981,02,13,345.550
1981,02,20,347.170
1981,02,20,349.140
1981,02,23,345.780
1981,02,23,352.870
1981,02,27,345.150
1981,02,27,345.140
1981,02,27,341.500
1981,02,27,341.520
1981,02,27,341.540
1981,02,27,346.090
1981,02,27,345.470
1981,02,27,345.940
1981,02,27,346.130
1981,02,27,341.560
1981,02,27,341.490
1981,02,27,341.610
1981,02,28,341.790
1981,02,28,341.490
1981,02,28,341.380
1981,02,28,341.460
1981,02,28,346.330
1981,02,28,349.060
1981,02,28,347.020
1981,02,28,346.950
1981,03,06,344.610
1981,03,06,345.300
1981,03,06,347.360
1981,03,06,346.210
1981,03,13,345.830
1981,03,13,346.510
1981,03,20,352.910
1981,03,20,359.110
1981,03,27,345.260
1981,03,27,346.620
1981,04,03,345.940
1981,04,03,344.810
1981,04,10,348.000
1981,04,10,347.510
1981,04,17,345.180
1981,04,17,346.160
1981,04,24,361.240
1981,04,24,353.450
1981,05,01,344.280
1981,05,01,344.490
1981,05,08,346.900
1981,05,15,343.810
1981,05,15,343.840
1981,05,22,343.120
1981,05,22,343.310
1981,05,29,342.910
1981,05,29,342.930
1981,06,05,342.550
1981,06,05,342.610
1981,06,05,342.840
1981,06,05,342.620
1981,06,05,342.490
1981,06,05,342.470
1981,06,05,342.280
1981,06,05,342.290
1981,06,05,342.640
1981,06,05,342.750
1981,06,05,342.480
1981,06,05,342.370
1981,06,05,342.290
1981,06,05,346.430
1981,06,05,342.400
1981,06,05,342.430
1981,06,05,342.780
1981,06,05,342.640
1981,06,12,343.180
1981,06,12,342.940
1981,06,19,342.100
1981,06,19,342.090
1981,06,26,341.560
1981,06,26,341.470
1981,07,02,340.180
1981,07,02,340.170
1981,07,10,341.210
1981,07,10,341.280
1981,07,17,338.590
1981,07,17,338.520
1981,07,23,339.570
1981,07,23,339.510
1981,07,31,338.890
1981,07,31,338.910
1981,08,07,339.490
1981,08,07,339.720
1981,08,07,339.950
1981,08,07,339.740
1981,08,07,339.620
1981,08,07,339.790
1981,08,07,339.470
1981,08,07,339.520
1981,08,07,339.400
1981,08,07,339.530
1981,08,07,339.570
1981,08,07,339.870
1981,08,14,339.070
1981,08,14,339.020
1981,08,14,338.910
1981,08,14,338.920
1981,08,21,336.070
1981,08,21,340.180
1981,08,28,338.170
1981,08,28,338.280
1981,09,04,337.490
1981,09,04,337.480
1981,09,04,337.220
1981,09,04,337.280
1981,09,11,337.290
1981,09,11,337.340
1981,09,11,337.090
1981,09,11,337.120
1981,09,18,338.170
1981,09,18,338.160
1981,09,25,337.640
1981,09,25,337.500
1981,09,25,337.410
1981,09,25,337.220
1981,10,02,337.030
1981,10,02,337.010
1981,10,02,336.880
1981,10,02,336.900
1981,10,02,337.600
1981,10,02,337.090
1981,10,09,336.820
1981,10,09,336.790
1981,10,09,336.750
1981,10,09,336.800
1981,10,09,336.850
1981,10,16,337.850
1981,10,16,337.700
1981,10,16,337.620
1981,10,16,337.660
1981,10,23,337.640
1981,10,23,337.600
1981,10,23,337.630
1981,10,23,337.450
1981,10,23,337.500
1981,10,23,337.500
1981,10,30,338.080
1981,10,30,338.170
1981,10,30,338.080
1981,10,30,337.960
1981,11,06,338.780
1981,11,06,339.330
1981,11,06,339.520
1981,11,06,339.340
1981,11,13,338.660
1981,11,13,339.000
1981,11,13,338.510
1981,11,13,338.530
1981,11,20,339.120
1981,11,20,339.180
1981,11,20,338.870
1981,11,20,338.790
1981,11,27,340.290
1981,11,27,340.310
1981,11,27,340.240
1981,11,27,340.240
1981,12,04,339.900
1981,12,04,339.930
1981,12,11,339.810
1981,12,11,339.710
1981,12,11,339.820
1981,12,11,339.850
1981,12,11,339.490
1981,12,11,339.610
1981,12,18,340.240
1981,12,18,340.140
1981,12,18,340.750
1981,12,18,339.800
1981,12,28,341.070
1981,12,28,341.160
1981,12,28,340.790
1981,12,28,340.790
1982,01,04,340.490
1982,01,04,340.530
1982,01,08,340.910
1982,01,08,340.840
1982,01,15,340.850
1982,01,15,340.950
1982,01,15,352.020
1982,01,15,340.820
1982,01,22,341.040
1982,01,22,341.100
1982,01,29,341.730
1982,01,29,341.730
1982,01,29,341.720
1982,02,05,343.460
1982,02,05,343.340
1982,02,05,341.730
1982,02,05,341.820
1982,02,12,342.620
1982,02,12,342.090
1982,02,19,341.750
1982,02,19,341.770
1982,02,19,341.250
1982,02,19,341.220
1982,02,26,341.990
1982,02,26,341.990
1982,02,26,342.450
1982,02,26,343.120
1982,03,05,343.750
1982,03,05,343.890
1982,03,05,343.150
1982,03,05,343.200
1982,03,12,343.950
1982,03,12,343.800
1982,03,12,342.400
1982,03,12,342.390
1982,03,19,344.800
1982,03,19,344.910
1982,03,19,343.060
1982,03,26,344.230
1982,03,26,344.350
1982,03,26,343.440
1982,03,26,343.520
1982,04,02,343.420
1982,04,02,343.280
1982,04,02,343.070
1982,04,02,343.020
1982,04,02,343.310
1982,04,02,343.410
1982,04,09,343.320
1982,04,09,343.340
1982,04,09,343.420
1982,04,09,343.420
1982,04,16,343.390
1982,04,16,343.370
1982,04,16,343.560
1982,04,16,343.610
1982,04,23,344.720
1982,04,23,344.710
1982,04,23,344.640
1982,04,23,344.590
1982,04,30,344.240
1982,04,30,344.110
1982,04,30,344.550
1982,04,30,344.230
1982,04,30,344.460
1982,05,07,344.060
1982,05,07,344.100
1982,05,07,343.360
1982,05,07,343.190
1982,05,14,343.290
1982,05,14,343.560
1982,05,14,342.890
1982,05,14,342.940
1982,05,21,344.170
1982,05,21,344.210
1982,05,21,344.700
1982,05,28,343.550
1982,05,28,343.520
1982,05,28,343.560
1982,05,28,343.490
1982,06,04,343.190
1982,06,04,343.230
1982,06,04,1002.210
1982,06,04,343.260
1982,06,11,343.010
1982,06,11,343.020
1982,06,11,343.330
1982,06,11,343.340
1982,06,18,340.970
1982,06,18,341.090
1982,06,18,341.620
1982,06,18,342.160
1982,06,26,341.180
1982,06,26,341.040
1982,06,26,341.210
1982,06,26,340.860
1982,07,02,342.560
1982,07,02,342.620
1982,07,02,342.920
1982,07,02,342.860
1982,07,09,342.340
1982,07,09,342.170
1982,07,09,341.720
1982,07,09,341.720
1982,07,16,341.160
1982,07,16,341.190
1982,07,16,341.200
1982,07,16,341.310
1982,07,23,341.270
1982,07,23,1000.610
1982,07,23,341.090
1982,07,23,341.190
1982,07,30,341.570
1982,07,30,341.380
1982,07,30,341.250
1982,08,06,340.150
1982,08,06,340.280
1982,08,06,340.360
1982,08,06,340.310
1982,08,12,339.750
1982,08,12,339.810
1982,08,13,359.200
1982,08,13,339.850
1982,08,21,337.160
1982,08,21,337.100
1982,08,21,337.550
1982,08,21,337.570
1982,08,27,337.050
1982,08,27,337.100
1982,08,27,337.100
1982,08,27,337.360
1982,09,03,338.470
1982,09,03,338.760
1982,09,03,338.660
1982,09,03,355.510
1982,09,10,337.410
1982,09,10,337.620
1982,09,10,337.530
1982,09,10,337.500
1982,09,17,341.390
1982,09,17,337.290
1982,09,17,337.380
1982,09,17,337.210
1982,09,24,336.640
1982,09,24,336.740
1982,09,24,337.630
1982,09,24,342.570
1982,09,30,334.580
1982,09,30,334.350
1982,09,30,333.970
1982,09,30,334.040
1982,10,07,336.160
1982,10,07,336.010
1982,10,07,335.910
1982,10,15,337.940
1982,10,15,338.000
1982,10,15,337.930
1982,10,15,338.050
1982,10,22,338.130
1982,10,22,338.110
1982,10,29,338.650
1982,10,29,338.640
1982,10,29,338.770
1982,10,29,338.750
1982,11,05,338.480
1982,11,05,338.350
1982,11,05,338.520
1982,11,05,338.550
1982,11,12,338.640
1982,11,12,338.710
1982,11,18,335.820
1982,11,18,335.690
1982,11,26,340.330
1982,11,26,340.180
1982,11,26,340.180
1982,11,26,340.190
1982,12,02,338.750
1982,12,02,338.600
1982,12,02,338.670
1982,12,02,338.710
1982,12,10,340.700
1982,12,10,340.810
1982,12,10,341.150
1982,12,10,340.940
1982,12,17,340.510
1982,12,17,345.790
1982,12,17,340.590
1982,12,17,340.670
1982,12,22,342.220
1982,12,22,342.040
1982,12,30,340.540
1982,12,30,340.510
1982,12,30,340.630
1982,12,30,340.530
1983,01,07,341.380
1983,01,07,341.480
1983,01,07,341.770
1983,01,07,341.500
1983,01,14,342.740
1983,01,14,342.800
1983,01,14,342.850
1983,01,14,342.840
1983,01,21,341.560
1983,01,21,341.620
1983,01,21,341.480
1983,01,21,341.500
1983,01,28,342.230
1983,01,28,342.220
1983,01,28,342.290
1983,01,28,342.190
1983,02,04,342.340
1983,02,04,342.460
1983,02,04,342.300
1983,02,11,342.170
1983,02,11,342.220
1983,02,11,342.330
1983,02,11,342.410
1983,02,18,342.960
1983,02,18,342.930
1983,02,18,343.040
1983,02,25,342.510
1983,02,25,342.720
1983,02,25,342.640
1983,02,25,342.950
1983,03,04,342.280
1983,03,04,342.200
1983,03,04,342.120
1983,03,11,342.150
1983,03,11,342.140
1983,03,11,342.160
1983,03,11,342.130
1983,03,18,344.140
1983,03,18,344.160
1983,03,18,343.960
1983,03,18,343.870
1983,03,24,342.780
1983,03,24,342.820
1983,03,31,343.420
1983,03,31,343.340
1983,04,08,344.710
1983,04,08,344.720
1983,04,08,344.850
1983,04,08,344.850
1983,04,15,345.820
1983,04,15,345.920
1983,04,15,345.870
1983,04,15,345.930
1983,04,22,345.640
1983,04,22,345.640
1983,04,22,345.610
1983,04,22,345.530
1983,04,29,346.380
1983,04,29,346.410
1983,04,29,346.170
1983,04,29,381.750
1983,05,06,345.650
1983,05,06,345.860
1983,05,13,345.550
1983,05,13,345.600
1983,05,13,345.600
1983,05,13,345.760
1983,05,20,346.120
1983,05,20,346.130
1983,05,20,346.450
1983,05,20,346.190
1983,05,27,346.400
1983,05,27,346.150
1983,05,27,346.100
1983,05,27,346.130
1983,06,03,345.730
1983,06,03,346.100
1983,06,03,345.650
1983,06,03,345.700
1983,06,10,345.940
1983,06,10,345.810
1983,06,10,345.850
1983,06,10,345.940
1983,06,17,344.850
1983,06,17,344.850
1983,06,17,344.360
1983,06,17,344.290
1983,06,24,345.140
1983,06,24,345.110
1983,06,24,344.950
1983,06,24,345.210
1983,06,24,345.140
1983,06,24,345.150
1983,07,01,344.120
1983,07,01,344.090
1983,07,01,344.200
1983,07,01,344.170
1983,07,01,344.220
1983,07,01,344.210
1983,07,01,344.300
1983,07,01,344.230
1983,07,08,345.240
1983,07,08,345.190
1983,07,08,345.230
1983,07,08,345.320
1983,07,08,345.200
1983,07,08,345.160
1983,07,08,345.180
1983,07,08,345.210
1983,07,15,343.640
1983,07,15,344.640
1983,07,15,343.730
1983,07,15,343.670
1983,07,15,343.660
1983,07,15,343.550
1983,07,21,342.180
1983,07,21,342.370
1983,07,21,342.210
1983,07,21,342.230
1983,07,21,342.340
1983,07,21,342.180
1983,07,28,339.890
1983,07,28,340.610
1983,07,28,340.630
1983,07,28,340.580
1983,08,05,342.670
1983,08,05,342.680
1983,08,05,342.640
1983,08,05,342.690
1983,08,05,342.640
1983,08,05,342.850
1983,08,05,343.180
1983,08,12,340.330
1983,08,12,340.430
1983,08,12,340.410
1983,08,12,340.460
1983,08,12,340.510
1983,08,12,340.340
1983,08,12,340.590
1983,08,12,340.560
1983,08,19,341.920
1983,08,19,341.830
1983,08,19,341.720
1983,08,19,341.910
1983,08,19,341.560
1983,08,19,341.780
1983,08,19,341.790
1983,08,19,341.640
1983,08,26,340.470
1983,08,26,340.450
1983,08,26,340.650
1983,08,26,341.220
1983,08,26,340.610
1983,08,26,340.550
1983,08,26,340.840
1983,08,26,340.710
1983,09,02,339.400
1983,09,02,339.580
1983,09,02,339.560
1983,09,02,339.730
1983,09,02,339.490
1983,09,02,339.490
1983,09,02,339.460
1983,09,02,339.480
1983,09,09,339.460
1983,09,09,339.390
1983,09,09,339.500
1983,09,09,339.670
1983,09,09,339.490
1983,09,09,339.530
1983,09,09,339.640
1983,09,16,340.310
1983,09,16,340.340
1983,09,16,340.400
1983,09,16,340.350
1983,09,16,340.190
1983,09,16,340.210
1983,09,16,340.200
1983,09,16,340.300
1983,09,23,339.540
1983,09,23,339.540
1983,09,23,339.450
1983,09,23,339.550
1983,09,23,339.460
1983,09,23,339.570
1983,09,23,339.680
1983,09,23,339.580
1983,09,30,339.910
1983,09,30,339.920
1983,09,30,340.010
1983,09,30,340.040
1983,09,30,340.090
1983,09,30,339.940
1983,10,07,339.390
1983,10,07,339.450
1983,10,07,339.540
1983,10,07,339.690
